,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,15,31,60,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
1,Low Temp,8,18,-17,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
2,Day Average Temp,12,25,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
3,Precipitation,1e-16,0.06,0.96,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
4,Month to Date,0.49,1.49,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
5,Year to Date,0.49,1.49,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
6,Heating Degree Days,53,40,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
7,HDD Month to Date,735,839,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
8,HDD Since July 1,3003,3090,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
9,Cooling Degree Days,0,0,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
10,CDD Month to Date,0,0,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
11,CDD Year to Date,0,0,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
12,Growing Degree Days,0,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
13,Dew Point,0,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
14,High,5,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
15,Low,-8,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
16,Average,0,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
17,Max Wind Speed,18,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
18,Visibility,10,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
19,Sea Level Pressure,30.64,-,-,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
20,Actual Time,9h 38m,7:13 AM,4:52 PM,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
21,Civil Twilight,,6:43 AM,5:22 PM,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
22,Nautical Twilight,,6:09 AM,5:56 PM,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
23,Astronomical Twilight,,5:36 AM,6:29 PM,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
24,Moon: waning gibbous,,6:39 PM,8:36 AM,,41.84,-87.66,Chicago IL-Wally World,KILCHICA497,1-21-2019
