,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,35 F,30 F,82 %,NNE,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
1,8:46 PM,34 F,30 F,85 %,NW,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
2,8:53 PM,33 F,29 F,85 %,NNW,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
3,8:57 PM,33 F,30 F,89 %,NNW,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
4,9:53 PM,32 F,30 F,92 %,NNW,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
5,10:53 PM,32 F,29 F,88 %,NNW,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
6,11:53 PM,31 F,29 F,92 %,NW,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
7,12:53 AM,31 F,28 F,89 %,NNW,7 mph,0 mph,29.6 in,0.0 in,0.1 in,Light Snow,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
8,1:10 AM,31 F,27 F,85 %,NNW,8 mph,0 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
9,1:29 AM,31 F,27 F,85 %,NNW,8 mph,0 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
10,1:53 AM,32 F,26 F,79 %,NNW,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
11,2:53 AM,32 F,25 F,75 %,NNW,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
12,3:16 AM,32 F,25 F,75 %,NW,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
13,3:53 AM,32 F,24 F,73 %,NNW,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,11-18-2018
