,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,70 F,64 F,81 %,WNW,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
1,8:53 PM,69 F,64 F,84 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
2,9:53 PM,68 F,64 F,87 %,WNW,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
3,10:53 PM,68 F,65 F,90 %,W,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
4,11:53 PM,68 F,65 F,90 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
5,12:53 AM,68 F,65 F,90 %,WSW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
6,1:53 AM,69 F,66 F,90 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
7,2:53 AM,72 F,67 F,84 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
8,3:53 AM,76 F,66 F,71 %,N,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
9,4:53 AM,78 F,66 F,66 %,NW,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
10,5:53 AM,82 F,66 F,58 %,NE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
11,6:53 AM,82 F,67 F,60 %,ESE,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
12,7:53 AM,83 F,66 F,56 %,ESE,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
13,8:53 AM,83 F,65 F,54 %,ESE,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
14,9:53 AM,83 F,64 F,53 %,E,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
15,10:53 AM,83 F,62 F,49 %,E,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
16,11:53 AM,83 F,62 F,49 %,VAR,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
17,12:53 PM,83 F,60 F,46 %,E,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
18,1:53 PM,83 F,60 F,46 %,SSE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
19,2:53 PM,81 F,60 F,49 %,SSE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
20,3:53 PM,80 F,60 F,50 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
21,4:53 PM,80 F,61 F,52 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
22,5:53 PM,80 F,62 F,54 %,NNW,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
23,6:53 PM,77 F,62 F,60 %,NNW,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,7-24-2018
