,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,83 F,67 F,58 %,SSW,16 mph,32 mph,29.1 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
1,8:53 PM,82 F,66 F,58 %,SSW,16 mph,33 mph,29.1 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
2,9:53 PM,82 F,65 F,56 %,SSW,18 mph,29 mph,29.1 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
3,10:53 PM,81 F,65 F,58 %,SSW,17 mph,32 mph,29.1 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
4,11:53 PM,80 F,66 F,62 %,SW,16 mph,29 mph,29.1 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
5,12:53 AM,78 F,67 F,68 %,SSW,13 mph,0 mph,29.1 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
6,1:53 AM,77 F,68 F,74 %,SSW,12 mph,0 mph,29.1 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
7,2:53 AM,76 F,68 F,76 %,SW,13 mph,21 mph,29.1 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
8,3:53 AM,76 F,62 F,62 %,W,18 mph,37 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
9,4:53 AM,76 F,63 F,64 %,WSW,17 mph,31 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
10,5:53 AM,76 F,62 F,62 %,W,14 mph,32 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
11,6:53 AM,76 F,59 F,56 %,W,18 mph,28 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
12,7:53 AM,76 F,56 F,50 %,W,21 mph,30 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy / Windy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
13,8:53 AM,74 F,52 F,46 %,W,16 mph,29 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
14,9:53 AM,75 F,51 F,43 %,WNW,18 mph,29 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
15,10:53 AM,73 F,51 F,46 %,WNW,16 mph,26 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
16,11:53 AM,71 F,50 F,47 %,NW,15 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
17,12:53 PM,69 F,48 F,47 %,NW,15 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
18,1:53 PM,68 F,48 F,49 %,NNW,16 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
19,2:53 PM,64 F,45 F,50 %,NNW,13 mph,24 mph,29.5 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
20,3:53 PM,63 F,45 F,52 %,NNW,15 mph,0 mph,29.5 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
21,4:53 PM,61 F,45 F,56 %,N,18 mph,26 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
22,5:53 PM,59 F,41 F,51 %,N,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
23,6:53 PM,58 F,41 F,53 %,N,13 mph,0 mph,29.6 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,9-21-2018
