,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,34 F,19 F,54 %,ESE,15 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
1,8:53 PM,33 F,18 F,54 %,ESE,12 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
2,9:53 PM,33 F,20 F,59 %,E,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
3,10:53 PM,32 F,19 F,59 %,E,8 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
4,11:53 PM,33 F,19 F,56 %,E,8 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
5,12:53 AM,33 F,19 F,56 %,E,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
6,12:54 AM,34 F,19 F,56 %,ESE,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
7,1:53 AM,33 F,20 F,59 %,E,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
8,2:53 AM,35 F,21 F,57 %,ESE,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
9,3:53 AM,38 F,19 F,47 %,ESE,16 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
10,4:53 AM,42 F,20 F,41 %,ESE,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
11,5:53 AM,45 F,21 F,39 %,S,8 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
12,6:53 AM,47 F,22 F,37 %,ESE,8 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
13,7:53 AM,49 F,26 F,41 %,E,9 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
14,8:53 AM,50 F,27 F,41 %,E,10 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
15,9:53 AM,51 F,29 F,43 %,E,9 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
16,10:53 AM,54 F,32 F,43 %,SE,13 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
17,11:53 AM,55 F,36 F,49 %,SE,10 mph,25 mph,29.4 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
18,12:53 PM,55 F,38 F,53 %,SSE,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
19,1:53 PM,52 F,41 F,66 %,SE,14 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
20,2:08 PM,52 F,41 F,66 %,SE,18 mph,24 mph,29.4 in,0.0 in,0.0 in,Cloudy,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
21,2:53 PM,51 F,42 F,71 %,SE,18 mph,26 mph,29.4 in,0.0 in,0.0 in,Light Drizzle,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
22,3:53 PM,50 F,43 F,77 %,SSE,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Rain,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
23,4:06 PM,49 F,44 F,83 %,SE,12 mph,22 mph,29.4 in,0.0 in,0.0 in,Light Rain,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
24,4:18 PM,49 F,44 F,83 %,SSE,12 mph,22 mph,29.4 in,0.0 in,0.0 in,Light Rain,41.91,-87.78,North East Oak Park,KILOAKPA23,3-26-2018
