,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition
0,7:51 PM,30 F,22 F,72 %,NW,12 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
1,8:51 PM,30 F,21 F,69 %,NW,8 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
2,9:51 PM,30 F,21 F,69 %,NW,10 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
3,10:51 PM,30 F,21 F,69 %,NW,10 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
4,11:51 PM,30 F,21 F,69 %,WNW,8 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
5,12:51 AM,30 F,21 F,69 %,NNW,9 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
6,1:51 AM,30 F,20 F,66 %,NW,8 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
7,2:51 AM,30 F,21 F,69 %,NW,10 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
8,3:07 AM,30 F,21 F,69 %,NW,8 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
9,3:51 AM,30 F,21 F,69 %,NNW,9 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
10,4:51 AM,30 F,23 F,75 %,NNW,6 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
11,5:51 AM,31 F,22 F,69 %,NW,7 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
12,6:51 AM,31 F,22 F,69 %,NW,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
13,7:51 AM,31 F,22 F,69 %,WNW,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
14,8:10 AM,31 F,22 F,69 %,NW,7 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
15,8:51 AM,32 F,22 F,66 %,WNW,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
16,9:51 AM,32 F,22 F,66 %,WNW,5 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
17,10:40 AM,32 F,23 F,69 %,WNW,7 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
18,10:51 AM,31 F,23 F,72 %,WNW,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
19,11:41 AM,31 F,23 F,72 %,W,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
20,11:51 AM,31 F,23 F,72 %,WNW,9 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
21,12:23 PM,30 F,22 F,72 %,WSW,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
22,12:51 PM,30 F,22 F,72 %,W,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
23,1:51 PM,30 F,22 F,72 %,WSW,7 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
24,2:51 PM,30 F,21 F,69 %,WSW,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
25,3:51 PM,29 F,20 F,69 %,WSW,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
26,4:51 PM,29 F,20 F,69 %,W,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
27,5:51 PM,29 F,20 F,69 %,W,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Snow
28,6:51 PM,28 F,21 F,75 %,W,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
