,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition
0,7:51 PM,61 F,47 F,60 %,NNE,9 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
1,8:51 PM,62 F,50 F,65 %,NNE,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
2,9:51 PM,61 F,51 F,70 %,NNE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
3,10:51 PM,61 F,51 F,70 %,NNE,10 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
4,11:51 PM,61 F,51 F,70 %,NNE,9 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
5,12:51 AM,60 F,52 F,75 %,NNE,13 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
6,1:51 AM,60 F,52 F,75 %,NE,10 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
7,2:51 AM,60 F,52 F,75 %,NNE,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
8,3:24 AM,60 F,52 F,75 %,NNE,10 mph,0 mph,29.4 in,0.0 in,0.0 in,Thunder
9,3:51 AM,62 F,53 F,72 %,W,9 mph,0 mph,29.5 in,0.0 in,0.0 in,Thunder
10,4:17 AM,63 F,54 F,72 %,WSW,3 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy
11,4:51 AM,64 F,55 F,72 %,NE,5 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Rain
12,5:51 AM,63 F,58 F,84 %,N,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Rain
13,6:51 AM,67 F,57 F,70 %,N,5 mph,0 mph,29.4 in,0.0 in,0.0 in,Light Rain
14,7:51 AM,69 F,58 F,68 %,ENE,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
15,8:51 AM,71 F,58 F,63 %,VAR,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
16,9:51 AM,70 F,56 F,61 %,ENE,10 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
17,10:51 AM,67 F,56 F,68 %,NE,7 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
18,11:51 AM,70 F,56 F,61 %,NE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
19,12:51 PM,72 F,56 F,57 %,ENE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
20,1:51 PM,71 F,56 F,59 %,ENE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
21,2:51 PM,65 F,54 F,68 %,NNE,12 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
22,3:51 PM,63 F,53 F,70 %,NNE,9 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
23,4:51 PM,63 F,53 F,70 %,ENE,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
24,5:51 PM,62 F,52 F,70 %,NE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy
25,6:51 PM,60 F,52 F,75 %,NNE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy
