,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition
0,7:51 PM,71 F,64 F,78 %,N,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
1,8:51 PM,70 F,64 F,81 %,NNW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
2,2:51 AM,73 F,61 F,66 %,NNW,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
3,3:51 AM,78 F,58 F,50 %,NNW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
4,4:51 AM,81 F,61 F,50 %,NNW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
5,5:51 AM,83 F,59 F,44 %,VAR,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
6,6:51 AM,85 F,60 F,43 %,NNE,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
7,7:51 AM,86 F,60 F,41 %,ENE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy
8,8:51 AM,85 F,60 F,43 %,SSW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy
9,9:51 AM,87 F,61 F,41 %,NNE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy
10,10:51 AM,84 F,62 F,47 %,NNE,17 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy
11,11:51 AM,83 F,62 F,49 %,NE,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy
12,12:51 PM,84 F,57 F,40 %,ENE,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy
13,1:51 PM,84 F,56 F,38 %,NNE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
14,2:51 PM,80 F,57 F,45 %,NE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
15,3:51 PM,79 F,58 F,48 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
16,4:51 PM,76 F,60 F,58 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
17,5:51 PM,75 F,61 F,62 %,W,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
18,6:51 PM,74 F,60 F,62 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair
