,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,93.0,85,100,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
1,Low Temp,74.0,68,49,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
2,Day Average Temp,84.0,76,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
3,Precipitation,0.17,0.13,2.48,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
4,Month to Date,1.08,1.96,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
5,Year to Date,20.94,20.51,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
6,Heating Degree Days,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
7,HDD Month to Date,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
8,HDD Since July 1,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
9,Cooling Degree Days,19.0,11,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
10,CDD Month to Date,236.0,174,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
11,CDD Year to Date,635.0,458,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
12,Growing Degree Days,33.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
13,Dew Point,72.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
14,High,74.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
15,Low,68.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
16,Average,72.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
17,Max Wind Speed,26.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
18,Visibility,10.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
19,Sea Level Pressure,29.95,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,7-16-2018
