,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,22.0,31,56,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
1,Low Temp,7.0,18,-14,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
2,Day Average Temp,15.0,25,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
3,Precipitation,0.01,0.07,1,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
4,Month to Date,0.19,1.04,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
5,Year to Date,0.19,1.04,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
6,Heating Degree Days,50.0,40,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
7,HDD Month to Date,658.0,559,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
8,HDD Since July 1,2768.0,2810,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
9,Cooling Degree Days,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
10,CDD Month to Date,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
11,CDD Year to Date,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
12,Growing Degree Days,0.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
13,Dew Point,6.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
14,High,15.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
15,Low,-2.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
16,Average,6.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
17,Max Wind Speed,18.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
18,Visibility,10.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
19,Sea Level Pressure,30.71,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,1-14-2018
