,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,35.0,38,66,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
1,Low Temp,26.0,23,-6,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
2,Day Average Temp,31.0,31,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
3,Precipitation,0.0,0.07,3.25,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
4,Month to Date,1.38,1.35,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
5,Year to Date,2.48,3.41,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
6,Heating Degree Days,34.0,34,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
7,HDD Month to Date,785.0,782,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
8,HDD Since July 1,4363.0,4278,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
9,Cooling Degree Days,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
10,CDD Month to Date,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
11,CDD Year to Date,0.0,0,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
12,Growing Degree Days,0.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
13,Dew Point,19.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
14,High,22.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
15,Low,16.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
16,Average,19.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
17,Max Wind Speed,24.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
18,Visibility,10.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
19,Sea Level Pressure,30.37,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,2-21-2019
