,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,84.0,81,102,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
1,Low Temp,66.0,64,44,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
2,Day Average Temp,75.0,72,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
3,Precipitation,0.1,0.14,1.79,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
4,Month to Date,3.2,2.71,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
5,Year to Date,15.46,17.2,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
6,Heating Degree Days,0.0,1,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
7,HDD Month to Date,1.0,28,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
8,HDD Since July 1,5884.0,5987,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
9,Cooling Degree Days,10.0,8,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
10,CDD Month to Date,129.0,105,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
11,CDD Year to Date,293.0,179,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
12,Growing Degree Days,24.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
13,Dew Point,66.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
14,High,70.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
15,Low,63.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
16,Average,66.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
17,Max Wind Speed,18.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
18,Visibility,10.0,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
19,Sea Level Pressure,30.03,-,-,,41.88,-87.64,West Loop-Old St.Pats,KILCHICA130,6-19-2018
