,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,31.0,32,55,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
1,Low Temp,15.0,18,-22,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
2,Day Average Temp,23.0,25,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
3,Precipitation,0.0,0.05,1.25,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
4,Month to Date,0.91,2,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
5,Year to Date,0.91,2,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
6,Heating Degree Days,42.0,40,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
7,HDD Month to Date,1192.0,1199,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
8,HDD Since July 1,3302.0,3450,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
9,Cooling Degree Days,0.0,0,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
10,CDD Month to Date,0.0,0,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
11,CDD Year to Date,0.0,0,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
12,Growing Degree Days,0.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
13,Dew Point,13.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
14,High,18.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
15,Low,10.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
16,Average,13.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
17,Max Wind Speed,25.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
18,Visibility,10.0,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
19,Sea Level Pressure,30.55,-,-,,41.89,-87.65,West Town,KILCHICA588,1-30-2018
