,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,12.0,32,61,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
1,Low Temp,-2.0,18,-10,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
2,Day Average Temp,5.0,25,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
3,Precipitation,1e-16,0.06,0.74,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
4,Month to Date,0.82,1.84,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
5,Year to Date,0.82,1.84,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
6,Heating Degree Days,60.0,40,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
7,HDD Month to Date,1049.0,1079,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
8,HDD Since July 1,3317.0,3330,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
9,Cooling Degree Days,0.0,0,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
10,CDD Month to Date,0.0,0,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
11,CDD Year to Date,0.0,0,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
12,Growing Degree Days,0.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
13,Dew Point,-5.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
14,High,-1.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
15,Low,-8.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
16,Average,-5.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
17,Max Wind Speed,14.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
18,Visibility,10.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
19,Sea Level Pressure,30.25,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,1-27-2019
