,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,45.0,60,88,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
1,Low Temp,30.0,42,29,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
2,Day Average Temp,38.0,51,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
3,Precipitation,0.0,0.12,1.87,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
4,Month to Date,1.3,2.02,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
5,Year to Date,7.94,8.74,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
6,Heating Degree Days,27.0,14,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
7,HDD Month to Date,462.0,294,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
8,HDD Since July 1,5593.0,5617,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
9,Cooling Degree Days,0.0,0,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
10,CDD Month to Date,0.0,0,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
11,CDD Year to Date,0.0,1,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
12,Growing Degree Days,0.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
13,Dew Point,22.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
14,High,24.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
15,Low,20.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
16,Average,22.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
17,Max Wind Speed,21.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
18,Visibility,10.0,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
19,Sea Level Pressure,29.99,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,4-17-2018
