,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,80,83,102,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
1,Low Temp,70,66,50,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
2,Day Average Temp,75,75,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
3,Precipitation,0.04,0.12,2.88,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
4,Month to Date,7.6,3.72,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
5,Year to Date,19.86,18.21,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
6,Heating Degree Days,0,0,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
7,HDD Month to Date,3,29,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
8,HDD Since July 1,5886,5988,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
9,Cooling Degree Days,10,10,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
10,CDD Month to Date,181,176,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
11,CDD Year to Date,345,250,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
12,Growing Degree Days,24,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
13,Dew Point,67,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
14,High,70,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
15,Low,63,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
16,Average,67,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
17,Max Wind Speed,17,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
18,Visibility,10,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
19,Sea Level Pressure,29.88,-,-,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
20,Actual Time,15h 12m,5:18 AM,8:31 PM,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
21,Civil Twilight,,4:44 AM,9:05 PM,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
22,Nautical Twilight,,4:00 AM,9:49 PM,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
23,Astronomical Twilight,,3:06 AM,10:42 PM,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
24,Moon: full moon,,8:05 PM,4:59 AM,,41.88,-87.63,Chicago Loop,KILCHICA594,6-27-2018
