,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,87.0,85,100,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
1,Low Temp,72.0,68,55,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
2,Day Average Temp,80.0,76,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
3,Precipitation,0.0,0.13,6.16,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
4,Month to Date,0.68,1.45,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
5,Year to Date,20.54,20,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
6,Heating Degree Days,0.0,0,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
7,HDD Month to Date,0.0,0,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
8,HDD Since July 1,0.0,0,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
9,Cooling Degree Days,15.0,11,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
10,CDD Month to Date,170.0,130,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
11,CDD Year to Date,569.0,414,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
12,Growing Degree Days,30.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
13,Dew Point,63.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
14,High,65.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
15,Low,58.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
16,Average,63.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
17,Max Wind Speed,16.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
18,Visibility,10.0,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
19,Sea Level Pressure,30.16,-,-,,41.82,-87.7,Brighton Park,KILCHICA225,7-12-2018
