,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,70 F,63 F,78 %,CALM,0 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
1,8:53 PM,69 F,64 F,84 %,SSW,3 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
2,9:53 PM,68 F,64 F,87 %,CALM,0 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
3,10:53 PM,68 F,64 F,87 %,CALM,0 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
4,11:53 PM,67 F,64 F,90 %,CALM,0 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
5,12:53 AM,67 F,66 F,97 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
6,1:53 AM,71 F,66 F,84 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Haze,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
7,2:53 AM,74 F,67 F,79 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Haze,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
8,3:53 AM,78 F,67 F,68 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
9,4:53 AM,81 F,67 F,62 %,VAR,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
10,5:53 AM,82 F,66 F,58 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
11,6:53 AM,85 F,67 F,55 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
12,7:53 AM,86 F,65 F,49 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
13,8:53 AM,86 F,69 F,57 %,E,14 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
14,9:53 AM,85 F,68 F,57 %,ENE,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
15,10:53 AM,83 F,68 F,60 %,E,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
16,11:53 AM,84 F,67 F,56 %,ENE,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
17,12:53 PM,83 F,67 F,58 %,ESE,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
18,1:53 PM,82 F,67 F,60 %,ESE,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
19,2:53 PM,81 F,67 F,62 %,ESE,10 mph,0 mph,29.2 in,0.0 in,0.0 in,Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
20,3:53 PM,79 F,67 F,66 %,ESE,7 mph,0 mph,29.2 in,0.0 in,0.0 in,Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
21,4:53 PM,79 F,68 F,69 %,ESE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
22,5:53 PM,79 F,69 F,72 %,SE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
23,6:53 PM,79 F,70 F,74 %,S,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,6-28-2018
