,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,32 F,21 F,64 %,W,12 mph,0 mph,29.5 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
1,8:53 PM,32 F,20 F,61 %,W,14 mph,22 mph,29.5 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
2,9:53 PM,31 F,20 F,64 %,WNW,12 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
3,10:53 PM,31 F,21 F,67 %,WNW,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
4,11:53 PM,30 F,21 F,69 %,WNW,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
5,12:53 AM,30 F,21 F,69 %,W,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
6,1:53 AM,29 F,21 F,72 %,WNW,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
7,2:53 AM,30 F,22 F,72 %,W,9 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
8,3:53 AM,32 F,21 F,64 %,WNW,14 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
9,4:53 AM,34 F,21 F,59 %,WNW,12 mph,18 mph,29.7 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
10,5:53 AM,37 F,20 F,50 %,W,12 mph,0 mph,29.7 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
11,6:53 AM,38 F,19 F,47 %,WNW,12 mph,0 mph,29.7 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
12,7:53 AM,39 F,20 F,46 %,W,14 mph,21 mph,29.7 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
13,8:53 AM,41 F,19 F,41 %,VAR,7 mph,20 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
14,9:53 AM,43 F,21 F,42 %,WNW,14 mph,29 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
15,10:53 AM,42 F,20 F,41 %,WNW,13 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
16,11:53 AM,40 F,19 F,43 %,WNW,13 mph,0 mph,29.6 in,0.0 in,0.0 in,Mostly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
17,12:53 PM,41 F,18 F,40 %,NW,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Partly Cloudy,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
18,1:53 PM,39 F,18 F,43 %,W,10 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
19,2:53 PM,37 F,18 F,46 %,WNW,5 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
20,3:53 PM,35 F,23 F,61 %,E,7 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
21,4:53 PM,34 F,23 F,64 %,SE,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
22,5:53 PM,32 F,24 F,73 %,SE,6 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
23,6:53 PM,31 F,24 F,76 %,ESE,5 mph,0 mph,29.6 in,0.0 in,0.0 in,Fair,41.82,-87.7,Brighton Park,KILCHICA225,3-16-2019
