,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,32,35,71,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
1,Low Temp,29,21,-8,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
2,Day Average Temp,31,28,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
3,Precipitation,0.19,0.07,0.82,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
4,Month to Date,0.97,0.65,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
5,Year to Date,2.07,2.71,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
6,Heating Degree Days,34,37,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
7,HDD Month to Date,410,424,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
8,HDD Since July 1,3988,3920,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
9,Cooling Degree Days,0,0,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
10,CDD Month to Date,0,0,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
11,CDD Year to Date,0,0,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
12,Growing Degree Days,0,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
13,Dew Point,27,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
14,High,29,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
15,Low,25,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
16,Average,27,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
17,Max Wind Speed,23,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
18,Visibility,9,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
19,Sea Level Pressure,30.21,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
20,Actual Time,10h 25m,6:53 AM,5:18 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
21,Civil Twilight,,6:24 AM,5:47 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
22,Nautical Twilight,,5:51 AM,6:20 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
23,Astronomical Twilight,,5:19 AM,6:53 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
24,Moon: waxing crescent,,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,2-11-2019
