,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,55,61,86,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
1,Low Temp,33,43,24,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
2,Day Average Temp,44,52,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
3,Precipitation,0.03,0.12,1.52,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
4,Month to Date,1.4,2.27,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
5,Year to Date,8.04,8.99,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
6,Heating Degree Days,21,14,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
7,HDD Month to Date,513,322,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
8,HDD Since July 1,5644,5645,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
9,Cooling Degree Days,0,1,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
10,CDD Month to Date,0,1,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
11,CDD Year to Date,0,2,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
12,Growing Degree Days,0,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
13,Dew Point,29,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
14,High,34,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
15,Low,19,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
16,Average,29,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
17,Max Wind Speed,18,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
18,Visibility,10,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
19,Sea Level Pressure,30.46,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
20,Actual Time,13h 31m,6:05 AM,7:36 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
21,Civil Twilight,,5:35 AM,8:05 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
22,Nautical Twilight,,5:00 AM,8:41 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
23,Astronomical Twilight,,4:22 AM,9:18 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
24,Moon: waxing crescent,,8:49 AM,11:47 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,4-19-2018
