,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,28,43,79,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
1,Low Temp,16,28,-2,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
2,Day Average Temp,22,36,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
3,Precipitation,0,0.09,1.27,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
4,Month to Date,1e-16,0.6,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
5,Year to Date,2.91,4.6,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
6,Heating Degree Days,43,29,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
7,HDD Month to Date,310,214,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
8,HDD Since July 1,4941,4725,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
9,Cooling Degree Days,0,0,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
10,CDD Month to Date,0,0,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
11,CDD Year to Date,0,0,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
12,Growing Degree Days,0,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
13,Dew Point,12,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
14,High,17,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
15,Low,8,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
16,Average,12,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
17,Max Wind Speed,16,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
18,Visibility,10,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
19,Sea Level Pressure,30.45,-,-,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
20,Actual Time,11h 30m,6:17 AM,5:48 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
21,Civil Twilight,,5:49 AM,6:16 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
22,Nautical Twilight,,5:17 AM,6:48 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
23,Astronomical Twilight,,4:45 AM,7:21 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
24,Moon: waxing crescent,,8:05 AM,7:51 PM,,41.93,-87.65,Depaul Geography-Lincoln Park,KILCHICA52,3-7-2019
