,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,44.0,32,67,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
1,Low Temp,26.0,18,-10,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
2,Day Average Temp,35.0,25,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
3,Precipitation,0.0,0.06,1.3,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
4,Month to Date,0.91,1.72,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
5,Year to Date,0.91,1.72,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
6,Heating Degree Days,30.0,40,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
7,HDD Month to Date,1040.0,999,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
8,HDD Since July 1,3150.0,3250,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
9,Cooling Degree Days,0.0,0,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
10,CDD Month to Date,0.0,0,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
11,CDD Year to Date,0.0,0,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
12,Growing Degree Days,0.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
13,Dew Point,28.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
14,High,34.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
15,Low,21.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
16,Average,28.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
17,Max Wind Speed,20.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
18,Visibility,10.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
19,Sea Level Pressure,30.4,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,1-25-2018
