,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,22.0,32,51,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
1,Low Temp,5.0,19,-15,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
2,Day Average Temp,14.0,26,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
3,Precipitation,1e-16,0.06,1.22,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
4,Month to Date,1e-16,0.11,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
5,Year to Date,0.91,2.17,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
6,Heating Degree Days,51.0,39,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
7,HDD Month to Date,93.0,79,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
8,HDD Since July 1,3422.0,3575,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
9,Cooling Degree Days,0.0,0,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
10,CDD Month to Date,0.0,0,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
11,CDD Year to Date,0.0,0,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
12,Growing Degree Days,0.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
13,Dew Point,-4.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
14,High,4.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
15,Low,-7.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
16,Average,-4.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
17,Max Wind Speed,17.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
18,Visibility,10.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
19,Sea Level Pressure,30.63,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,2-2-2018
