,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,81.0,78,96,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
1,Low Temp,58.0,60,42,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
2,Day Average Temp,70.0,69,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
3,Precipitation,0.28,0.14,2.58,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
4,Month to Date,1.1,1.33,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
5,Year to Date,13.36,15.82,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
6,Heating Degree Days,0.0,1,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
7,HDD Month to Date,1.0,18,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
8,HDD Since July 1,5884.0,5977,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
9,Cooling Degree Days,5.0,5,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
10,CDD Month to Date,25.0,37,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
11,CDD Year to Date,189.0,111,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
12,Growing Degree Days,19.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
13,Dew Point,62.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
14,High,68.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
15,Low,54.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
16,Average,62.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
17,Max Wind Speed,16.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
18,Visibility,10.0,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
19,Sea Level Pressure,30.07,-,-,,41.88,-87.66,West Loop-Union Park,KILCHICA132,6-9-2018
