,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,32,40,75,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
1,Low Temp,17,25,-6,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
2,Day Average Temp,25,33,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
3,Precipitation,1e-16,0.09,0.79,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
4,Month to Date,1.83,1.86,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
5,Year to Date,2.93,3.92,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
6,Heating Degree Days,40,32,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
7,HDD Month to Date,1009,981,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
8,HDD Since July 1,4587,4477,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
9,Cooling Degree Days,0,0,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
10,CDD Month to Date,0,0,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
11,CDD Year to Date,0,0,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
12,Growing Degree Days,0,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
13,Dew Point,15,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
14,High,21,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
15,Low,5,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
16,Average,15,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
17,Max Wind Speed,18,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
18,Visibility,10,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
19,Sea Level Pressure,30.3,-,-,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
20,Actual Time,11h 8m,6:30 AM,5:39 PM,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
21,Civil Twilight,,6:02 AM,6:07 PM,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
22,Nautical Twilight,,5:30 AM,6:39 PM,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
23,Astronomical Twilight,,4:58 AM,7:11 PM,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
24,Moon: waning crescent,,2:49 AM,12:34 PM,,41.88,-87.68,United Center,KILCHICA498,2-27-2019
