,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,52 F,40 F,63 %,NNE,5 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
1,8:53 PM,52 F,41 F,66 %,N,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
2,9:53 PM,51 F,41 F,68 %,NNW,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
3,10:53 PM,50 F,42 F,74 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
4,11:53 PM,50 F,43 F,77 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
5,12:53 AM,51 F,44 F,77 %,NNW,3 mph,0 mph,29.4 in,0.0 in,0.0 in,Partly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
6,1:53 AM,54 F,45 F,72 %,NE,3 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
7,2:53 AM,60 F,48 F,64 %,N,3 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
8,3:53 AM,66 F,51 F,59 %,NNE,6 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
9,4:53 AM,68 F,55 F,63 %,VAR,5 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
10,5:53 AM,70 F,55 F,59 %,ESE,8 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
11,6:53 AM,73 F,56 F,55 %,E,9 mph,0 mph,29.4 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
12,7:53 AM,74 F,54 F,50 %,ENE,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
13,8:53 AM,75 F,53 F,46 %,E,9 mph,17 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
14,9:53 AM,76 F,49 F,38 %,ENE,10 mph,18 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
15,10:53 AM,77 F,42 F,29 %,ENE,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
16,11:53 AM,77 F,46 F,33 %,NE,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
17,12:53 PM,76 F,45 F,33 %,NE,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
18,1:53 PM,75 F,44 F,33 %,NE,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
19,2:53 PM,74 F,41 F,30 %,E,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
20,3:53 PM,68 F,49 F,50 %,ESE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
21,4:53 PM,64 F,54 F,70 %,ESE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
22,5:53 PM,65 F,53 F,65 %,ESE,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
23,6:53 PM,64 F,54 F,70 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.72,-87.71,Evergreen Park,KILEVERG5,5-16-2018
