,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,41 F,30 F,65 %,ESE,20 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
1,8:53 PM,42 F,29 F,60 %,SE,14 mph,0 mph,29.5 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
2,9:53 PM,41 F,30 F,65 %,SE,15 mph,23 mph,29.5 in,0.0 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
3,10:53 PM,41 F,32 F,70 %,ESE,16 mph,26 mph,29.4 in,0.0 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
4,11:53 PM,41 F,31 F,67 %,ESE,15 mph,0 mph,29.4 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
5,12:53 AM,41 F,31 F,67 %,SE,16 mph,25 mph,29.4 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
6,1:53 AM,42 F,31 F,65 %,SE,20 mph,29 mph,29.4 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
7,2:53 AM,40 F,34 F,79 %,SE,15 mph,25 mph,29.4 in,0.0 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
8,3:53 AM,40 F,37 F,89 %,SE,18 mph,0 mph,29.3 in,0.0 in,0.0 in,Rain,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
9,4:13 AM,41 F,38 F,89 %,SE,16 mph,31 mph,29.3 in,0.0 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
10,4:46 AM,41 F,39 F,93 %,SE,20 mph,26 mph,29.3 in,0.1 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,12-27-2018
