,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,78 F,64 F,62 %,S,7 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
1,8:53 PM,77 F,65 F,66 %,SSW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
2,9:53 PM,77 F,65 F,66 %,SSW,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
3,10:53 PM,76 F,65 F,69 %,S,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
4,11:53 PM,75 F,66 F,73 %,S,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
5,12:53 AM,75 F,67 F,76 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
6,1:53 AM,76 F,68 F,76 %,S,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
7,2:53 AM,77 F,69 F,76 %,SSE,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
8,3:53 AM,79 F,69 F,72 %,VAR,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
9,4:53 AM,81 F,70 F,69 %,ESE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
10,5:53 AM,82 F,68 F,62 %,SE,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
11,6:53 AM,83 F,67 F,58 %,S,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
12,7:53 AM,85 F,67 F,55 %,SE,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
13,8:53 AM,84 F,68 F,58 %,SSE,9 mph,22 mph,29.3 in,0.0 in,0.0 in,Thunder,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
14,9:37 AM,81 F,72 F,74 %,ESE,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
15,9:53 AM,84 F,70 F,63 %,SE,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
16,10:53 AM,83 F,69 F,63 %,SSE,9 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
17,11:53 AM,83 F,69 F,63 %,SE,6 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
18,12:30 PM,83 F,70 F,65 %,SSE,12 mph,0 mph,29.2 in,0.0 in,0.0 in,Thunder,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
19,12:53 PM,80 F,70 F,71 %,SSW,14 mph,0 mph,29.2 in,0.0 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
20,1:05 PM,78 F,72 F,81 %,VAR,7 mph,0 mph,29.2 in,0.1 in,0.0 in,T-Storm,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
21,1:53 PM,79 F,72 F,79 %,S,8 mph,0 mph,29.2 in,0.1 in,0.0 in,Light Rain,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
22,2:53 PM,78 F,70 F,76 %,SSW,15 mph,21 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
23,3:53 PM,77 F,69 F,76 %,S,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
24,4:53 PM,75 F,69 F,82 %,S,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
25,5:53 PM,74 F,69 F,85 %,S,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
26,6:41 PM,74 F,69 F,85 %,SSE,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
27,6:53 PM,74 F,69 F,85 %,SSE,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.72,-87.71,Evergreen Park,KILEVERG5,8-15-2018
