,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,39.0,33,61,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
1,Low Temp,30.0,21,-17,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
2,Day Average Temp,35.0,27,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
3,Precipitation,0.0,0.08,1.12,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
4,Month to Date,1.31,1.98,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
5,Year to Date,37.84,38.5,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
6,Heating Degree Days,30.0,38,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
7,HDD Month to Date,715.0,805,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
8,HDD Since July 1,2038.0,1940,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
9,Cooling Degree Days,0.0,0,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
10,CDD Month to Date,0.0,0,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
11,CDD Year to Date,1408.0,1045,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
12,Growing Degree Days,0.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
13,Dew Point,25.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
14,High,28.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
15,Low,18.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
16,Average,25.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
17,Max Wind Speed,26.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
18,Visibility,10.0,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
19,Sea Level Pressure,30.18,-,-,,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,12-23-2018
