,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,38 F,28 F,68 %,SW,15 mph,0 mph,29.1 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
1,8:53 PM,38 F,28 F,68 %,SW,13 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
2,9:53 PM,38 F,28 F,68 %,SW,10 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
3,10:53 PM,37 F,28 F,70 %,SW,9 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
4,11:53 PM,36 F,28 F,73 %,SW,9 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
5,12:53 AM,35 F,28 F,76 %,SSW,8 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
6,1:53 AM,33 F,27 F,78 %,SSW,8 mph,0 mph,29.2 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
7,2:53 AM,34 F,28 F,79 %,SSW,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
8,3:53 AM,36 F,29 F,76 %,SSW,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
9,4:53 AM,40 F,30 F,68 %,SW,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
10,5:53 AM,42 F,31 F,65 %,SW,9 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
11,6:53 AM,43 F,32 F,65 %,WSW,13 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
12,7:53 AM,45 F,32 F,60 %,SW,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
13,8:53 AM,47 F,33 F,59 %,SSW,13 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
14,9:53 AM,46 F,33 F,61 %,SW,10 mph,0 mph,29.3 in,0.0 in,0.0 in,Partly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
15,10:53 AM,46 F,35 F,66 %,SW,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
16,11:53 AM,43 F,36 F,76 %,SSW,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
17,12:53 PM,42 F,37 F,82 %,SSW,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
18,1:53 PM,43 F,37 F,80 %,SSW,12 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
19,2:53 PM,42 F,37 F,82 %,SSW,8 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
20,3:53 PM,42 F,37 F,82 %,SSW,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
21,4:53 PM,41 F,37 F,86 %,S,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
22,5:53 PM,41 F,37 F,86 %,S,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
23,6:53 PM,41 F,37 F,86 %,S,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Cloudy,41.94,-87.64,Chicago Yacht Belmont Harbor,KILCHICA336,1-20-2018
