,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,50.0,54,75,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
1,Low Temp,38.0,39,19,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
2,Day Average Temp,44.0,46,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
3,Precipitation,0.05,0.11,1.05,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
4,Month to Date,0.8,0.69,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
5,Year to Date,35.18,33.79,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
6,Heating Degree Days,21.0,19,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
7,HDD Month to Date,111.0,107,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
8,HDD Since July 1,550.0,538,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
9,Cooling Degree Days,0.0,0,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
10,CDD Month to Date,0.0,0,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
11,CDD Year to Date,1408.0,1045,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
12,Growing Degree Days,0.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
13,Dew Point,39.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
14,High,48.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
15,Low,27.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
16,Average,39.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
17,Max Wind Speed,31.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
18,Visibility,10.0,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
19,Sea Level Pressure,30.01,-,-,,41.79,-87.59,Hyde Park,KILCHICA505,11-6-2018
