,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,49.0,33,60,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
1,Low Temp,38.0,19,-17,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
2,Day Average Temp,44.0,26,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
3,Precipitation,1e-16,0.06,0.43,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
4,Month to Date,1e-16,0.17,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
5,Year to Date,1.1,2.23,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
6,Heating Degree Days,21.0,39,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
7,HDD Month to Date,111.0,118,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
8,HDD Since July 1,3689.0,3614,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
9,Cooling Degree Days,0.0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
10,CDD Month to Date,0.0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
11,CDD Year to Date,0.0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
12,Growing Degree Days,0.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
13,Dew Point,42.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
14,High,45.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
15,Low,39.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
16,Average,42.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
17,Max Wind Speed,16.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
18,Visibility,10.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
19,Sea Level Pressure,29.91,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,2-3-2019
