,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,37,48,85,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
1,Low Temp,29,32,8,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
2,Day Average Temp,33,40,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
3,Precipitation,0,0.09,0.78,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
4,Month to Date,0.79,1.7,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
5,Year to Date,6.08,5.7,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
6,Heating Degree Days,32,25,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
7,HDD Month to Date,576,564,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
8,HDD Since July 1,4867,5075,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
9,Cooling Degree Days,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
10,CDD Month to Date,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
11,CDD Year to Date,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
12,Growing Degree Days,0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
13,Dew Point,22,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
14,High,27,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
15,Low,16,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
16,Average,22,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
17,Max Wind Speed,26,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
18,Visibility,10,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
19,Sea Level Pressure,29.95,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
20,Actual Time,12h 8m,6:55 AM,7:03 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
21,Civil Twilight,,6:27 AM,7:31 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
22,Nautical Twilight,,5:54 AM,8:03 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
23,Astronomical Twilight,,5:21 AM,8:37 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
24,Moon: waxing crescent,,8:52 AM,10:33 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-20-2018
