,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,73.0,78,97,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
1,Low Temp,60.0,60,45,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
2,Day Average Temp,67.0,69,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
3,Precipitation,0.23,0.15,2.07,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
4,Month to Date,0.82,1.19,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
5,Year to Date,13.08,15.68,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
6,Heating Degree Days,0.0,1,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
7,HDD Month to Date,1.0,17,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
8,HDD Since July 1,5884.0,5976,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
9,Cooling Degree Days,2.0,5,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
10,CDD Month to Date,20.0,32,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
11,CDD Year to Date,184.0,106,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
12,Growing Degree Days,16.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
13,Dew Point,56.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
14,High,62.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
15,Low,51.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
16,Average,56.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
17,Max Wind Speed,15.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
18,Visibility,10.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
19,Sea Level Pressure,30.19,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,6-8-2018
