,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,57.0,58,79,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
1,Low Temp,39.0,42,22,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
2,Day Average Temp,48.0,50,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
3,Precipitation,0.0,0.11,1.02,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
4,Month to Date,5.45,3.01,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
5,Year to Date,33.57,32.87,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
6,Heating Degree Days,17.0,16,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
7,HDD Month to Date,374.0,316,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
8,HDD Since July 1,421.0,398,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
9,Cooling Degree Days,0.0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
10,CDD Month to Date,38.0,13,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
11,CDD Year to Date,1408.0,1042,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
12,Growing Degree Days,0.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
13,Dew Point,38.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
14,High,42.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
15,Low,35.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
16,Average,38.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
17,Max Wind Speed,12.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
18,Visibility,10.0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
19,Sea Level Pressure,30.1,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,10-29-2018
