,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,70,79,101,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
1,Low Temp,66,61,46,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
2,Day Average Temp,68,70,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
3,Precipitation,0.2,0.12,3.51,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
4,Month to Date,1.48,0.82,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
5,Year to Date,27.28,27.37,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
6,Heating Degree Days,0,1,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
7,HDD Month to Date,0,7,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
8,HDD Since July 1,0,12,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
9,Cooling Degree Days,3,6,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
10,CDD Month to Date,92,46,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
11,CDD Year to Date,1257,956,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
12,Growing Degree Days,18,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
13,Dew Point,60,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
14,High,65,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
15,Low,50,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
16,Average,60,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
17,Max Wind Speed,21,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
18,Visibility,10,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
19,Sea Level Pressure,30.23,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
20,Actual Time,12h 52m,6:23 AM,7:16 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
21,Civil Twilight,,5:55 AM,7:44 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
22,Nautical Twilight,,5:22 AM,8:18 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
23,Astronomical Twilight,,4:47 AM,8:53 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
24,Moon: waning crescent,,3:35 AM,6:15 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,9-7-2018
