,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,32,43,71,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
1,Low Temp,10,28,2,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
2,Day Average Temp,21,35,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
3,Precipitation,0,0.08,0.49,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
4,Month to Date,1e-16,0.51,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
5,Year to Date,2.91,4.51,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
6,Heating Degree Days,44,30,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
7,HDD Month to Date,267,185,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
8,HDD Since July 1,4898,4696,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
9,Cooling Degree Days,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
10,CDD Month to Date,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
11,CDD Year to Date,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
12,Growing Degree Days,0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
13,Dew Point,6,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
14,High,12,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
15,Low,1,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
16,Average,6,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
17,Max Wind Speed,22,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
18,Visibility,10,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
19,Sea Level Pressure,30.41,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
20,Actual Time,11h 28m,6:19 AM,5:47 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
21,Civil Twilight,,5:51 AM,6:15 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
22,Nautical Twilight,,5:19 AM,6:47 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
23,Astronomical Twilight,,4:46 AM,7:19 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
24,Moon: new moon,,7:39 AM,6:52 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,3-6-2019
