,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,38,31,59,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
1,Low Temp,29,18,-19,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
2,Day Average Temp,34,25,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
3,Precipitation,0.06,0.06,0.73,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
4,Month to Date,0.91,1.61,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
5,Year to Date,0.91,1.61,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
6,Heating Degree Days,31,40,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
7,HDD Month to Date,974,919,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
8,HDD Since July 1,3084,3170,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
9,Cooling Degree Days,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
10,CDD Month to Date,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
11,CDD Year to Date,0,0,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
12,Growing Degree Days,0,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
13,Dew Point,27,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
14,High,34,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
15,Low,22,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
16,Average,27,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
17,Max Wind Speed,18,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
18,Visibility,10,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
19,Sea Level Pressure,30.2,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
20,Actual Time,9h 42m,7:12 AM,4:55 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
21,Civil Twilight,,6:41 AM,5:25 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
22,Nautical Twilight,,6:08 AM,5:59 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
23,Astronomical Twilight,,5:35 AM,6:32 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
24,Moon: waxing crescent,,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,1-23-2018
