,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,69,67,93,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
1,Low Temp,52,49,34,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
2,Day Average Temp,61,58,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
3,Precipitation,0,0.12,1.71,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
4,Month to Date,0.45,0.74,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
5,Year to Date,8.52,11.1,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
6,Heating Degree Days,4,8,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
7,HDD Month to Date,4,53,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
8,HDD Since July 1,5809,5824,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
9,Cooling Degree Days,0,1,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
10,CDD Month to Date,28,6,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
11,CDD Year to Date,28,19,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
12,Growing Degree Days,10,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
13,Dew Point,41,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
14,High,44,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
15,Low,38,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
16,Average,41,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
17,Max Wind Speed,21,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
18,Visibility,10,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
19,Sea Level Pressure,30.14,-,-,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
20,Actual Time,14h 13m,5:41 AM,7:55 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
21,Civil Twilight,,5:10 AM,8:26 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
22,Nautical Twilight,,4:32 AM,9:04 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
23,Astronomical Twilight,,3:50 AM,9:46 PM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
24,Moon: waning gibbous,,1:00 AM,10:49 AM,,41.84,-87.65,Bridgeport-Union Lofts,KILCHICA561,5-6-2018
