,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,51.0,56,78,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
1,Low Temp,38.0,40,14,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
2,Day Average Temp,45.0,48,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
3,Precipitation,0.0,0.11,1.2,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
4,Month to Date,0.0,0.23,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
5,Year to Date,34.38,33.33,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
6,Heating Degree Days,20.0,17,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
7,HDD Month to Date,36.0,34,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
8,HDD Since July 1,475.0,465,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
9,Cooling Degree Days,0.0,0,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
10,CDD Month to Date,0.0,0,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
11,CDD Year to Date,1408.0,1045,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
12,Growing Degree Days,0.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
13,Dew Point,34.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
14,High,36.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
15,Low,33.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
16,Average,34.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
17,Max Wind Speed,14.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
18,Visibility,10.0,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
19,Sea Level Pressure,29.94,-,-,,41.88,-87.65,West Loop,KILCHICA520,11-2-2018
