,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Precip Accum,Condition,lat,lon,station_name,station_id,date
0,7:53 PM,74 F,66 F,76 %,SE,6 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
1,8:53 PM,73 F,65 F,76 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
2,9:53 PM,73 F,65 F,76 %,SSE,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
3,10:53 PM,72 F,65 F,78 %,S,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
4,11:53 PM,71 F,65 F,81 %,SSW,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
5,12:53 AM,69 F,64 F,84 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
6,1:53 AM,72 F,64 F,76 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
7,2:53 AM,73 F,65 F,76 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Mostly Cloudy,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
8,3:53 AM,75 F,66 F,73 %,VAR,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
9,4:53 AM,79 F,67 F,66 %,VAR,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
10,5:53 AM,84 F,64 F,51 %,WNW,5 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
11,6:53 AM,87 F,64 F,46 %,NNW,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
12,7:53 AM,89 F,64 F,43 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
13,8:53 AM,89 F,64 F,43 %,CALM,0 mph,0 mph,29.2 in,0.0 in,0.0 in,Partly Cloudy,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
14,9:53 AM,91 F,66 F,43 %,E,5 mph,0 mph,29.2 in,0.0 in,0.0 in,Partly Cloudy,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
15,10:53 AM,89 F,63 F,42 %,E,9 mph,0 mph,29.2 in,0.0 in,0.0 in,Partly Cloudy,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
16,11:53 AM,87 F,63 F,44 %,E,9 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
17,12:53 PM,86 F,63 F,46 %,E,8 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
18,1:53 PM,84 F,62 F,47 %,E,6 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
19,2:53 PM,82 F,63 F,52 %,SE,6 mph,0 mph,29.2 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
20,3:53 PM,81 F,63 F,54 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
21,4:53 PM,80 F,63 F,56 %,SSW,3 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
22,5:53 PM,78 F,63 F,60 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
23,6:53 PM,77 F,64 F,64 %,CALM,0 mph,0 mph,29.3 in,0.0 in,0.0 in,Fair,41.89,-87.69,Ukranian Village,KILCHICA535,9-17-2018
