,Temperature (° F),Actual,Historic Avg.,Record,Unnamed: 4,lat,lon,station_name,station_id,date
0,High Temp,36.0,36,67,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
1,Low Temp,17.0,22,-10,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
2,Day Average Temp,27.0,29,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
3,Precipitation,0.09,0.07,0.84,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
4,Month to Date,0.97,1.06,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
5,Year to Date,1.88,3.12,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
6,Heating Degree Days,38.0,36,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
7,HDD Month to Date,715.0,643,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
8,HDD Since July 1,4044.0,4139,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
9,Cooling Degree Days,0.0,0,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
10,CDD Month to Date,0.0,0,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
11,CDD Year to Date,0.0,0,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
12,Growing Degree Days,0.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
13,Dew Point,23.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
14,High,32.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
15,Low,9.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
16,Average,23.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
17,Max Wind Speed,21.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
18,Visibility,10.0,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
19,Sea Level Pressure,30.3,-,-,,41.8,-87.75,JerComm WX,KILCHICA656,2-17-2018
